"Id";"Bid";"Title";"Author";"LB";"Year";"Consultation";"General_category";"Keywords";"Typology";"Periods"
7523;"VEA0127167";"Immagini dal mito: la conquista veneziana della Morea, 1684-1699";"a cura] di  Laura Marasso, Anastasia Stouraiti";True;2001;False;"arts";"politics; myth";"catalogue";"xvii"
30648;"VEA0128578";"I lumi nelle campagne : accademie e agricoltura nella Repubblica di Venezia, 1768-1797";"Simonetto, Michele";True;2001;False;"history";"intellectual; mainland";"";"xviii"
8223;"VEA0128814";"The art and archaeology of Venetian ships and boats";"Martin, Lillian Ray";True;2001;False;"arts";"archeology";"";""
3499;"VEA0132154";"Per salute delle anime e delli corpi : scuole piccole a Venezia nel tardo Medioevo";"Ortalli, Francesca";True;2001;False;"history";"schools";"";"middle ages"
9736;"VEA0132459";"Venice : a documentary history, 1450-1630";"edited by David Chambers and Brian Pullan";True;2001;False;"history";"";"primary";"renaissance"
23418;"VEA0133470";"L'ingegneria civile a Venezia : istituzioni, uomini, professioni da Napoleone al fascismo";"a cura di Franca Cosmai, Stefano Sorteni";True;2001;False;"history";"urban";"";"xix; recent"
11935;"VEA0133965";"Les navires et bateaux de la Vue de Venise de Jacopo de Barbari (1500";"Basch, Lucien";True;2000;True;"history";"maritime";"";"renaissance"
10539;"VEA0136080";"Napoleon et Venise, 1796-1814";"Fournoux, Amable : de";True;2002;True;"history";"politics";"";"xviii; xix"
36852;"VEA0145043";"Venezia|: Kunst aus venezianischen Palasten : Sammlungsgeschichte Venedigs vom 13. bis 19. Jahrhundert";"";True;2002;False;"arts";"painting";"catalogue";"middle ages; renaissance; xvii; xviii; xix"
27328;"VEA0147419";"Alessandro Poerio : l'eroe della sortita";"Borgonovi, Paolo";True;2002;False;"history";"1848; individuals";"";"xix"
29895;"VEA0147821";"Niccolò Tommaseo e il suo mondo: patrie e nazioni";"catalogo della Mostra a cura di Francesco Bruni";True;2002;False;"history";"individuals";"catalogue";"xix"
2959;"VEA0147985";"Ludovico Gritti : un principe-mercante del Rinascimento tra Venezia, i turchi e la corona d'Ungheria";"Nemeth, Gizella";True;2002;False;"history";"individuals; commerce";"";"renaissance"
25575;"VEA0148611";"Venice against the sea : a city besieged";"Keahey, John";True;2002;False;"architecture";"urban; maritime";"";""
21535;"VEA0149600";"Facciate sacre a scopo profano : Venezia e la politica dei monumenti dal Quattrocento al Settecento";"Gaier, Martin";True;2002;False;"architecture";"monuments; politics";"";"renaissance; xvii; xviii"
8783;"VEA0150074";"Costruire Venezia : cinquecento anni di tecnica edilizia in laguna";"Becker, Frank";True;2002;False;"architecture";"urban";"";"middle ages; renaissance; xvii; xviii"
16544;"VEA0151027";"Eine Stadt lernt schreiben : Venedig vom 10. bis zum 12. Jahrhundert";"Fees, Irmgard";True;2002;False;"history";"culture";"";"middle ages"
22311;"VEA0151680";"La laguna di Venezia nella cartografia storica a stampa del Museo Correr";"a cura di Giuliana Baso, Marisa Scarso, Camillo Tonini";True;2003;False;"arts";"cartography";"catalogue";"renaissance; xvii; xviii; xix"
35372;"VEA0152806";"L'eau, le rêve et le temps : Venise vue par les voyageurs français de 1850 à 1920";"Misan-Montefiore, Jacques";True;2003;False;"history";"social";"";"xix; recent"
37312;"VEA0158720";"Il Tesoro di San Marco e la sua storia";"Gallo, Rodolfo";True;1967;False;"arts";"jewelry";"";""
29502;"VEA0174911";"La rivoluzione restaurata : il 1848-1849 a Venezia fra memoria e oblio";"Cecchinato, Eva";True;2003;False;"history";"1848";"";"xix"
21129;"VEA0175636";"Die Skulpturen des 13. Jahrhunderts an San Marco in Venedig";"Ruth Papadopoulos";True;2002;False;"arts";"monuments; churches";"";""
10838;"VEA0177384";"The souls of Venice";"Sethre, Janet";True;2003;False;"history";"culture";"";""
7173;"VEA0180703";"Venezia fra arte e guerra, 1866-1918: opere di difesa, patrimonio culturale, artisti, fotografi";"a cura di Giorgio Rossini, in collaborazione con Roberta Battaglia, Gabriella Delfini, Ettore Merkel";True;2003;False;"arts";"war";"catalogue";"xix; recent"
16426;"VEA0180885";"Moderata Fonte : women and life in sixteenth-century Venice";"Malpezzi Price, Paola";True;2003;False;"history";"gender";"";"renaissance"
24856;"VEA0182343";"Opera fatta diligentissimamente : restauri di sculture classiche a Venezia tra Quattro e Cinquecento";"De Paoli, Marcella";True;2004;False;"arts";"monuments";"";"renaissance"
4576;"VEA0185075";"Selected writings of an eighteenth century venetian woman of letters";"Caminer Turra, Elisabetta";True;2003;True;"history";"literature; gender";"primary";"xviii"
9863;"VEA0186856";"Giustizia veneta : lo spirito veneto nelle leggi criminali della Repubblica";"Rubini, Edoardo";True;2003;True;"history";"government";"";""
14251;"VEA0187410";"Storia di una fabrica voluptuosa: Villa Malipiero-Barbarich a Zelarino";"Rossato, Valerio";True;2004;False;"architecture";"palaces";"";""
18578;"VEA0190110";"Palazzo Ducale : storia e restauri";"a cura di Giandomenico Romanelli";True;2004;False;"architecture";"palaces";"";""
11638;"VEA0190413";"Le vite dei dogi, 1423-1474";"Sanudo, Marino";True;2004;True;"history";"politics";"primary";"renaissance"
33576;"VEA0193792";"L'arcipelago dimenticato : isole minori della laguna di Venezia tra storia e natura";"Caniato, Giovanni";True;2005;False;"history";"lagoon";"";""
29658;"VEA0194174";"Der gotische Dogenpalast in Venedig : Baugeschichte und Skulpturenprogramm des Palatium Communis Venetiarum";"Lermer, Andrea";True;2005;False;"architecture";"palaces";"";""
1680;"VEA0196688";"Ricchezza e potenza nella Venezia medioevale : la famiglia Ziani";"Fees, Irmgard";True;2005;False;"history";"elites";"";"middle ages"
26072;"VEA0203443";"Le mythe de Venise au 19. siecle : debats historiographiques et representations litteraires";"edites par Christian Del Vento et Xavier Tabet";True;2006;False;"history";"myth";"";"xix"
4418;"VEA0203930";"Medici e comunità : esempi dalla terraferma veneta dei secoli 16. e 17";"Bartolini, Donatella";True;2006;False;"history";"social; health";"";"renaissance; xvii"
34819;"VEA0206994";"Palladio's Venice : architecture and society in a Renaissance republic";"Cooper, Tracy E";True;2005;False;"architecture";"social";"";"renaissance"
12520;"VEA0207279";"Patrimoines immobiliers ecclésiastiques dans la Venise médiévale, 11.-15. siècle : une lecture de la ville";"Masè, Federica";True;2006;False;"history";"churches; economics";"primary";"middle ages"
32895;"VEA0207312";"Building Renaissance Venice : patrons, architects and builders, c. 1430-1500";"Goy, Richard J";True;2006;False;"architecture";"urban";"";"renaissance"
12988;"VEA0687112";"La Pala di Marco di Martino nella Scuola Grande della Carita e la pittura a Venezia nella seconda meta del Trecento";"Cavanna, Anna Maria";True;2006;False;"arts";"schools; painting";"";"middle ages"
17054;"VEA0690689";"The arts and crafts of fashion in Venice: from the 13. to the 18. century";"curator Doretta Davanzo Poli";True;2005;False;"arts";"crafts";"catalogue";"middle ages; renaissance; xvii; xviii"
13238;"VEA0693943";"Venise: un art de vivre";"Venise: un art de vivre";True;2006;False;"arts";"painting; culture";"";""
4189;"VEA0693945";"Venise et son histoire";"Venise et son histoire";True;2006;False;"history";"";"";""
13905;"VEA0693946";"Venise: art et architecture";"Venise: art et architecture";True;2006;False;"architecture";"";"";""
30138;"VEA0696876";"Francesco Guardi : Venezianische Feste und Zeremonien";"Friedrichs, Cornelia";True;2006;False;"arts";"individuals; painting";"";"xviii"
36536;"VEA0699049";"Le mariegole della biblioteca del Museo Correr";"a cura di] Barbara Vanin, Paolo Eleuteri";True;2007;False;"history";"guilds";"tool";"middle ages; renaissance; xvii; xviii"
11738;"VEA0699544";"Metamorfosi di un litorale : origine e sviluppo dell'isola di Sant'Erasmo nella laguna di Venezia";"Busato, Davide";True;2006;False;"architecture";"lagoon";"";"renaissance"
22528;"VEA0708149";"Architettura e ornamento : la decorazione nel Rinascimento veneziano";"Wolters, Wolfgang";True;2007;False;"architecture";"crafts";"";"renaissance"
37423;"VEA0713123";"Venice and Thessalonica 1423-1430: the Greek accounts";"Melville-Jones, John R";True;2006;True;"history";"empire";"primary";"renaissance"
26694;"VEA0726900";"Il doge Renier e la Venezia del '700";"Renier, Paolo";True;2007;True;"history";"individuals";"";"xviii"
12797;"VEA0728175";"Venise, un refuge romantique (1830-1848";"Brieu-Galaup, Florence";True;2007;False;"history";"myth; literature";"";"xix"
1883;"VEA0734849";"Per una confinazione equa e giusta : Andrea Tron e la politica dei confini della Repubblica di Venezia nel '700";"Pitteri, Mauro";True;2007;False;"history";"politics";"";"xviii"
18904;"VEA0740277";"Il liceo convitto S. Caterina (storia del liceo M. Foscarini dal 1807 al 1866";"Marzia Amendola ... [et al.";True;2007;False;"history";"social";"";"xix"
25715;"VEA0743168";"Il collezionismo d'arte a Venezia";"";True;2007;False;"arts";"collecting";"";"xvii"
7238;"VEA0744293";"Il Settecento veneziano : la letteratura";"Rosada, Bruno";True;2007;False;"history";"literature";"";"xviii"
16042;"VEA0757050";"L'apogee du masque au 18. siecle ou la Serenissime masquee";"Moretti-Maqua, Celine";True;2007;True;"history";"social; entertainment";"";"xviii"
12256;"VEA0762586";"Language and statecraft in early modern Venice";"Horodowich, Elizabeth";True;2008;False;"history";"politics";"";"renaissance; xvii"
35773;"VEA0775111";"Venice: cita excelentissima : selections from the Renaissance diaries of Marin Sanudo";"Sanudo, Marino";True;2008;True;"history";"literature";"primary";"renaissance"
27038;"VEA0775619";"Zecca : la Zecca di Venezia nell'età medioevale";"Stahl, Alan M";True;2008;False;"history";"economics; public finance";"";"middle ages"
22606;"VEA0778693";"Democrazia e religione a Venezia : il patriarca Giovanelli e il suo clero negli anni dell'incertezza (1793-1800";"Tonizzi, Fabio";True;2008;False;"history";"politics; religion";"";"xviii"
20266;"VEA0789718";"La Scuola Grande di San Rocco a Venezia";"a cura di Franco Posocco e Salvatore Settis";True;2008;False;"architecture";"social; schools";"";""
13947;"VEA0981654";"La chiesa dei Santi Cosma e Damiano a Venezia : un tempio benedettino ""ritrovato"" alla Giudecca";"a cura di Claudio Spagnol";True;2008;False;"architecture";"churches";"";""
30810;"VEA0981765";"Palazzo Grimani a Santa Maria Formosa : storia, arte, restauri";"a cura di Annalisa Bristot";True;2008;False;"architecture";"palaces; arts";"";""
36463;"VEA0984172";"Il collezionismo d'arte a Venezia";"";True;2008;False;"arts";"collecting";"";"renaissance"
10456;"VEA0985674";"La Pieta a Venezia : arte, musica e cura dell'infanzia fra tradizione e innovazione";"a cura di Antonio Tommaseo Ponzetta ... [et al.";True;2008;False;"history";"music; arts";"";""
20733;"VEA0997887";"La Chiesa di San Salvador: storia arte teologia : atti del Convegno pluridisciplinare nel cinquecentenario della fabbrica";"a cura di Gianmario Guidarelli";True;2009;False;"architecture";"churches; arts; religion";"";""
17030;"VEA1000506";"La laguna di Venezia : idea e immagine";"Rossetto, Tania";True;2009;False;"arts";"urban; lagoon";"";""
22783;"VEA1002010";"Gli archivi del Consiglio dei Dieci : memoria e istanze di riforma nel secondo Settecento veneziano";"Vianello, Amelia";True;2009;True;"history";"government";"primary";"xviii"
22445;"VEA1002935";"Le schede dei manoscritti medievali e umanistici del fondo E. A. Cicogna";"1";True;2008;True;"history";"books";"tool";"middle ages; renaissance"
36045;"VEA1003065";"La galleria di Minerva : il ritratto di rappresentanza nella Venezia del Settecento";"Delorenzi, Paolo";True;2009;False;"arts";"painting";"";"xviii"
28293;"VEA1007449";"Un popolo di verieri : mille anni di lavoro e di lotte dei vetrai di Murano e Venezia";"";True;1982;False;"history";"crafts";"";""
10808;"VEA1007649";"Venezia barocca : splendori e illusioni di un mondo in «decadenza»";"Favilla, Massimo";True;2009;False;"arts";"painting";"";"xvii"
35993;"VEA1010365";"Inventory of the ""Lettere e scritture Turchesche"" in the Venetian State Archives";"Pedani, Maria Pia";True;2010;False;"history";"politics";"primary";"renaissance; xvii"
11980;"VEA1013868";"Dolo 1406-1581 : territorio, popolazione, attivita economiche alle origini di una comunita";"Poppi, Mario";True;2010;False;"history";"mainland";"primary";"renaissance"
267;"VEA1019814";"Tra gotico e neogotico : Palazzo Cavalli Franchetti a San Vidal";"Romanelli, Giandomenico";True;1989;False;"architecture";"palaces";"";""
28618;"VEA1019883";"Sposarsi nel Medioevo : percorsi coniugali tra Venezia, mare e continente";"Orlando, Ermanno";True;2010;False;"history";"social";"";"middle ages"
29721;"VEA1021303";"La facciata della chiesa di San Zaccaria a Venezia : percorsi di storia e conservazione";"a cura di Bernard Aikema, Emanuela Zucchetta";True;2010;False;"architecture";"churches";"";""
19272;"VEA1022495";"The mermaids of Venice : fantastic sea creatures in Venetian Renaissance art";"Luchs, Alison";True;2010;False;"arts";"painting";"";"renaissance"
5616;"VEA1023289";"Patrizi e cardinali : Venezia e le istituzioni ecclesiastiche nella prima eta moderna";"Del Torre, Giuseppe";True;2010;False;"history";"religion; government";"";"renaissance; xvii"
12679;"VEA1031951";"Venezia che spera : l'unione all'Italia (1859-1866";"a cura di Cristina Crisafulli, Franca Lugato, Camillo Tonini";True;2011;False;"history";"";"catalogue";"xix"
34875;"VEA1033534";"Polifonie : le donne a Venezia nell'età di Moderata Fonte (seconda metà del secolo 16";"Martelli, Daria";True;2011;False;"history";"gender";"";"renaissance"
9497;"VEA1038205";"Woodcarving and woodcarvers in Venice, 1350-1550";"Schulz, Anne Markham";True;2011;False;"arts";"crafts; guilds";"";"middle ages; renaissance"
29964;"VEA1039775";"Cronache di Venezia in volgare della Biblioteca Nazionale Marciana : catalogo";"Campana, Carlo";True;2011;True;"history";"literature";"tool";"renaissance; xvii; xviii"
8221;"VEA1042579";"Atlante della Messenia veneziana : Corone, Modone, Pilos e le loro isole";"Nanetti, Andrea";True;2011;True;"history";"empire";"";"middle ages; renaissance; xvii; xviii"
14531;"VEA1046283";"Venezia '700 : arte e società nell'ultimo secolo della Serenissima";"Favilla, Massimo";True;2011;False;"arts";"social";"";"xviii"
12091;"VEA1050144";"Da Bonaparte a Radetzky: cittadini in armi : la Guardia Nazionale a Venezia, 1797-1849";"Bernardello, Adolfo";True;2011;False;"history";"war; social";"";"xviii; xix"
29861;"VEA1052002";"I giardini napoleonici di Castello a Venezia : evoluzione storica e indirizzi";"a cura di Tiziana Favaro, Francesco Trovo";True;2011;False;"architecture";"urban";"";"xix"
37510;"VEA1052658";"Rubelli : una storia di seta a Venezia";"Favaretto, Irene";True;2011;False;"arts";"crafts";"";"xviii; xix; recent"
29010;"VEA1053633";"L'art de Venise : 2";"Romanelli, Giandomenico";True;1997;False;"arts";"painting";"";""
15997;"VEA1054539";"Ilportale della chiesa di Santa Maria del Carmelo a Venezia : ipotesti costruttive e intervento di restauro";"a cura di Emanuela Zucchetta";True;2011;False;"architecture";"churches";"";""
24006;"VEA1062164";"La Nikopeia : immagine di culto, Palladio, mito veneziano";"Samerski, Stefan";True;2012;False;"arts";"myth";"";""
35794;"VEA1063322";"Vidal in Venice";"Vidal, Gore";True;1985;False;"history";"individuals";"";""
11821;"VEA1072915";"Alvise Contarini mediatore per la Repubblica di Venezia nel Congresso di Vestfalia : (1643-1648";"Zanon Dal Bo, Angelo";True;1971;False;"history";"individuals; politics";"";"xvii"
24696;"VEA1080774";"Un secolo di sentimenti : amori e conflitti generazionali nella Venezia del Settecento";"Plebani, Tiziana";True;2012;False;"history";"social";"primary";"xviii"
7730;"VEA1080831";"Nuns and reform art in early modern Venice : the architecture of Santi Cosma e Damiano and its decoration from Tintoretto to Tiepolo";"Paul, Benjamin";True;2012;False;"architecture";"arts; religion";"";"renaissance; xvii"
24082;"VEA1084648";"Brokering empire : trans-imperial subjects between Venice and Istanbul";"Rothman, E. Nathalie";True;2012;False;"history";"empire";"";""
1534;"VEA1085052";"Plague hospitals : public health for the city in early modern Venice";"Stevens Crawshaw, Jane";True;2012;True;"history";"health";"";"renaissance; xvii"
589;"VEA1086276";"I Patti con Padova (1405-1406) : dalla guerra alla Bolla d'oro";"Venezia";True;2012;True;"history";"mainland";"primary";"renaissance"
24860;"VEA1092705";"La chiesa di San Bartolomeo e la comunità tedesca a Venezia";"a cura di Natalino Bonazza, Isabella di Lenardo, Gianmario Guidarelli";True;2013;False;"history";"churches; social";"";"middle ages; renaissance; xvii"
26126;"VEA1095204";"Daniele Manin and the Venetian Revolution of 1848-49";"Ginsborg, Paul";True;1979;False;"history";"individuals; 1848";"";"xix"
15067;"VEA1101039";"Venezia in gramaglie : funerali pubblici nel lungo Ottocento";"Pasini, Piero";True;2013;False;"history";"social; religion";"";"xix"
5049;"VEA1105256";"Venise et son empire en Méditerranée : 9.-15. siècle";"Doumerc, Bernard";True;2012;False;"history";"empire";"";"middle ages"
22302;"VEA1109762";"Chiostri tra le acque : i monasteri femminili della Laguna nord di Venezia nel Basso Medioevo";"Moine, Cecilia";True;2013;False;"architecture";"churches";"";"middle ages"
31869;"VEA1112696";"Abbondia Borgo Cazoxana : la nascita delle frazioni miresi";"G. Conton, G. Formenton";True;1985;False;"history";"mainland";"";""
17349;"VEA1112815";"Dalla Serenissima all'aquila bicipite : le basi navali e gli arsenali di Venezia, Pola e Cattaro durante la Grande Guerra";"";True;2012;False;"history";"war; maritime";"";"recent"
5873;"VEA1112819";"Mestre in grigioverde : la terraferma veneziana durante la Grande Guerra";"Scroccaro, Mauro";True;2012;False;"history";"mainland";"";"recent"
31043;"VEA1115490";"Urban elites of Zadar : Dalmatia and the Venetian Commonwealth (1540-1569";"Sander-Faes, Stephan Karl";True;2013;False;"history";"empire; elites";"";"renaissance"
249;"VEA1122899";"Histoire du carnaval de Venise : 11.-21. siècle";"Bertrand, Gilles";True;2013;False;"history";"social; entertainment";"";"middle ages; renaissance; xvii; xviii; xix; recent"
14725;"VEA1122918";"Storie di cronache e reliquie nella Venetia altomedievale";"Colombi, Emanuela";True;2012;False;"history";"literature";"primary";"middle ages"
25193;"VEA1123666";"Dentro le case : abitare a Venezia nel Cinquecento";"Palumbo Fossati Casa, Isabella";True;2013;False;"architecture";"social";"primary";"renaissance"
3512;"VEA1123928";"Architecture, Art and Identity in Venice and Its Territories, 1450-1750";"edited by Nebahat Avcioglu and Emma Jones";True;2013;False;"architecture";"arts; mainland";"";"renaissance; xvii; xviii"
7481;"VEA1125616";"Splendore a Venezia : Art et Musique de la Renaissance au Baroque dans la Sérénissime";"sous la direction de Hilliard T. Goldfarb";True;2013;False;"arts";"arts; music";"catalogue";"xvii; xviii"
5961;"VEA1126773";"L' Opera a Venezia nel 17. secolo : la nascita di un genere";"Rosand, Ellen";True;2013;False;"history";"social; entertainment";"";"xviii"
3192;"VEA1129216";"Celebrazione e autocritica: la Serenissima e la ricerca dell'identità veneziana nel tardo Cinquecento";"a cura di Benjamin Paul";True;2014;False;"history";"politics";"";"renaissance"
34523;"VEA1133931";"Quando Torcello era abitata";"Calaon, Diego";True;2013;False;"architecture";"urban";"";""
15775;"VEA1134587";"Levante : Veneti e Ottomani nel 18. secolo";"Ianiro, Erica";True;2014;False;"history";"empire";"";"xviii"
29738;"VEA1138356";"Mythos Venedig : Geschichte und Legenden aus tausend Jahren";"Reinhard Lebe";True;2003;False;"history";"myth";"";""
12922;"VEA1138364";"Luce su Venezia: viaggio nella fotografia dell'Ottocento";"a cura di Myriam Zerbi e Sabina Vianello";True;2014;False;"arts";"photography";"catalogue";"xix"
432;"VEA1138928";"Dandolo : Venedigs Kühnster Doge";"Karl-Hartmann Necker";True;1999;False;"history";"individuals";"";"middle ages"
1991;"VEA1139302";"Avvisi (1570-1572) : the War of Cyprus";"Catherine Koumarianou";True;2004;True;"history";"culture; war";"primary";"renaissance"
31841;"VEA1140947";"A Venetian Island : environment, history and change in Burano";"Sciama, Lidia D";True;2003;True;"architecture";"urban; lagoon";"";""
562;"VEA1141200";"Ora é tempo di bere : una breve storia del vino a Venezia";"Vittorio Gottardo";True;1992;True;"history";"social; entertainment";"";""
29332;"VEA1141201";"Weltmacht mit Ruder und Segel : geschichte der Republik Venedig, 800-1600";"Peter Feldbauer, Jim Morrissey";True;2002;True;"history";"";"";"middle ages; renaissance"
13979;"VEA1143752";"Die Verwandlung der Stadt : Venedig und die Literatur im 18. Jahrhundert";"Robert Fajen";True;2013;False;"history";"literature";"";"xviii"
2364;"VEA1149491";"Venise, unique au monde";"François Baruchello";True;1990;False;"history";"";"";""
32026;"VIA0007015";"Patrizi e malfattori : la violenza a Venezia nel primo Rinascimento";"Ruggiero, Guido";True;1982;False;"history";"social; elites";"";"renaissance"
28120;"VIA0011988";"Antichi strumenti veneziani, 1500-1800 : quattro secoli di liuteria e cembalaria";"Toffolo, Stefano";True;1987;False;"arts";"music";"";"renaissance; xvii; xviii"
12320;"VIA0019763";"La marina mercantile veneto-istriano-dalmata dopo la caduta della Repubblica di Venezia";"Dissera Bragadin, Giorgio";True;1986;False;"history";"maritime";"";"xviii"
13473;"VIA0034501";"Venezia nell'Ottocento : immagini e mito";"a cura di Giuseppe Pavanello, Giandomenico Romanelli";True;1983;False;"history";"myth";"catalogue";"xix"
1240;"VIA0034603";"L' architettura del Rinascimento a Venezia : 1450-1540";"Lieberman, Ralph";True;1982;False;"architecture";"";"";"renaissance"
4838;"VIA0040760";"La Venezia di Terra : 1381-1797";"Coccon, Gino";True;1985;False;"history";"mainland";"";"renaissance; xvii; xviii"
6633;"VIA0043096";"L' arte dei calegheri e zavateri di Venezia tra 17. e 18. secolo";"Vianello, Andrea";True;1993;True;"history";"guilds; crafts";"";"xvii; xviii"
19425;"VIA0044235";"San Giacomo in Paludo : un'isola da recuperare";"saggi di Giovanni Caniato ... et al.";True;1988;False;"history";"urban; lagoon";"catalogue";""
15477;"VIA0052610";"Legenda de misier sento Alban : volgarizzamento veneziano in prosa del 14. secolo";"edizione critica a cura di Eugenio Burgio";True;1995;False;"history";"literature";"";"middle ages"
33900;"VIA0060662";"Virtù e fortuna : il mecenatismo e le committenze artistiche della famiglia Manin tra Friuli e Venezia nel 17. e 18. secolo";"Frank, Martina";True;1996;False;"arts";"elites; collecting";"";"xvii; xviii"
31495;"VIA0061869";"L'intrigo dell'onore : poteri e istituzioni nella Repubblica di Venezia tra Cinque e Seicento";"Povolo, Claudio";True;1997;True;"history";"elites; government; politics";"";"renaissance; xvii"
25972;"VIA0065243";"Proclami delle municipalità venete di terraferma 1797";"a cura di Paolo Preto, Filiberto Agostini e Giovanni Silvano";True;1997;True;"history";"mainland";"";"xviii"
17668;"VIA0069971";"Processioni e feste dogali : Venetia est mundus";"Urban, Lina";True;1998;True;"history";"social; entertainment; politics";"";""
29052;"VIA0071281";"Oltre San Marco : organizzazione e prassi della musica nelle chiese di Venezia nel Rinascimento";"Quaranta, Elena";True;1998;False;"arts";"music; churches";"";"renaissance"
4293;"VIA0073369";"I mercati nella Repubblica veneta : economie cittadine e Stato territoriale, secoli 15.-18";"Lanaro, Paola";True;1999;True;"history";"politics; commerce";"";"renaissance; xvii; xviii"
26895;"VIA0079737";"Le vie di Venezia : canali lagunari e rii a Venezia: inventori, brevetti, tecnologia e legislazione nei secoli 13.-18";"Berveglieri, Roberto";True;1999;True;"architecture";"urban";"";""
29666;"VIA0079756";"La vita di Daniele Manin e l'epopea veneziana del 1848-49";"Galletto, Pietro";True;1999;True;"history";"individuals; 1848";"";"xix"
7832;"VIA0080047";"Arazzi della Basilica di San Marco";"a cura di Loretta Dolcini, Doretta Davanzo Poli, Ettore Vio";True;1999;False;"arts";"crafts; churches";"";""
25363;"VIA0080430";"Geroglifici e figure di pittoresco aspetto : Francesco Pianta alla Scuola grande di San Rocco";"Rossi, Paola";True;1999;False;"arts";"individuals; painting";"";""
19705;"VIA0080590";"L' influsso francese sul veneziano del 18. secolo";"Zolli, Paolo";True;1971;False;"history";"literature";"";"xviii"
5499;"VIA0082156";"Processo al Moro : Venezia 1811";"Scarabello, Giovanni";True;2000;True;"history";"social; government";"";"xix"
28958;"VIA0083922";"Atti dei convegni 1978 : Scuola grande di San Teodoro";"";True;1979;False;"history";"churches";"";""
6369;"VIA0085239";"Marmi della basilica di San Marco : capitelli, plutei, rivestimenti, arredi";"a cura di Irene Favaretto ... \et al";True;2000;False;"arts";"monuments; churches";"";""
13940;"VIA0087990";"Storia dell'acqua alta a Venezia : dal Medioevo all'Ottocento";"Zucchetta, Gianpietro";True;2000;True;"history";"urban";"";"middle ages; renaissance; xvii; xviii; xix"
28852;"VIA0091641";"Le vite dei dogi, 1474-1494";"edizione critica e note a cura di Angela Caracciolo Aricò";True;2001;True;"history";"politics";"primary";"renaissance"
23786;"VIA0097382";"Venezia : guida letteraria";"Raso, Carlo";True;2002;False;"history";"literature";"";""
22694;"VIA0116829";"The new palaces of medieval Venice";"Schulz, Juergen";True;2004;False;"architecture";"palaces";"";"middle ages"
16008;"VIA0127336";"Venezia : luoghi di paure e voluttà";"Vanzan Marchini, Nelli-Elena";True;2005;False;"history";"social";"";""
11490;"VIA0143607";"Historia per forma di diaria : la cronachistica veneziana contemporanea a cavallo tra il Quattro e il Cinquecento";"Neerfeld, Christiane";True;2006;True;"history";"literature";"primary";"renaissance"
2922;"VIA0143823";"Il conte Alvise Zenobio, 1757-1817 : un patrizio veneto tra agio e avventura";"Giormani, Virgilio";True;2006;False;"history";"individuals";"";"xviii; xix"
13364;"VIA0166318";"Dagli Incurabili alla Pietà : le chiese degli Ospedali Grandi di Venezia tra architettura e musica (1522-1790";"Moretti, Laura";True;2008;False;"architecture";"music; churches";"";"renaissance; xvii; xviii"
11322;"VIA0167914";"La dedizione di Treviso a Venezia : un matrimonio voluto da Dio";"Francescon, Marco";True;2008;True;"history";"mainland";"primary";"middle ages"
5969;"VIA0168736";"La Chiesa di San Francesco della Vigna e il Convento dei frati minori : storia, arte, architettura";"Onda, Silvano";True;2008;False;"architecture";"churches; arts; religion";"";""
644;"VIA0180079";"I Dogi di Venezia : nella vita pubblica e privata";"Da Mosto, Andrea";True;1977;True;"history";"government; politics";"";""
9831;"VIA0181327";"Giudecca Ottocento : le trasformazioni di un'isola nella prima eta industriale";"Di Giovanni, Anna";True;2009;True;"architecture";"urban";"";"xix"
17454;"VIA0183458";"Campi veneziani";"Crivellari Bizio, Marina";True;2009;True;"architecture";"urban";"";""
25641;"VIA0194005";"Il feudo di Zelarino 1331-1858 : materiali dell'archivio Foscari-San Simeon confluito nell'archivio Gradenigo-Rio Marin";"a cura di Mario Bulgarelli";True;2010;True;"history";"mainland";"primary";"middle ages; renaissance; xvii; xviii; xix"
19214;"VIA0252556";"Manet: Ritorno a Venezia";"una mostra ideata e progettata da Gabriella Belli e Guy Cogeval";True;2013;False;"arts";"individuals; painting";"catalogue";"xix"
9220;"VIA0253878";"Piracy and the decline of Venice : 1580-1615";"Tenenti, Alberto";True;1967;False;"history";"social; politics";"";"renaissance"
12119;"VIA0273050";"Il Settecento veneziano : il teatro comico";"Mello, Leonardo";True;2013;False;"history";"social; entertainment";"";"xviii"
