"Source";"Target";"Type";"Year"
12659;31871;"Directed";2000
12659;4293;"Directed";2000
12659;35370;"Directed";2000
12659;36265;"Directed";2000
12659;7118;"Directed";2000
12659;8779;"Directed";2000
12659;9756;"Directed";2000
12659;33335;"Directed";2000
12659;218;"Directed";2000
12659;16869;"Directed";2000
12659;35970;"Directed";2000
12659;36865;"Directed";2000
12659;18350;"Directed";2000
12659;31546;"Directed";2000
12659;12102;"Directed";2000
12659;20161;"Directed";2000
12659;13260;"Directed";2000
12659;1000;"Directed";2000
12659;32419;"Directed";2000
12659;7945;"Directed";2000
12659;31503;"Directed";2000
12659;9199;"Directed";2000
12659;35695;"Directed";2000
12659;23655;"Directed";2000
12659;22183;"Directed";2000
12659;16307;"Directed";2000
12659;16011;"Directed";2000
12659;2170;"Directed";2000
12659;12708;"Directed";2000
12659;34805;"Directed";2000
12659;13909;"Directed";2000
12659;8514;"Directed";2000
12659;6359;"Directed";2000
12659;36317;"Directed";2000
12659;19296;"Directed";2000
12659;24543;"Directed";2000
12659;23083;"Directed";2000
12659;14526;"Directed";2000
12659;10680;"Directed";2000
12659;8851;"Directed";2000
12659;863;"Directed";2000
12659;5143;"Directed";2000
12659;30428;"Directed";2000
12659;33383;"Directed";2000
12659;30543;"Directed";2000
12659;10096;"Directed";2000
12659;37520;"Directed";2000
12659;11267;"Directed";2000
12659;32459;"Directed";2000
12659;6627;"Directed";2000
12659;8946;"Directed";2000
12659;6633;"Directed";2000
12659;23400;"Directed";2000
12659;6634;"Directed";2000
12659;21901;"Directed";2000
12659;30442;"Directed";2000
12659;4001;"Directed";2000
12659;30145;"Directed";2000
12659;19893;"Directed";2000
12659;11589;"Directed";2000
12659;7307;"Directed";2000
12659;24293;"Directed";2000
12659;31615;"Directed";2000
12659;3399;"Directed";2000
12659;22815;"Directed";2000
12659;3997;"Directed";2000
12659;6918;"Directed";2000
12659;21633;"Directed";2000
12659;5765;"Directed";2000
12659;16662;"Directed";2000
12659;4887;"Directed";2000
12659;10426;"Directed";2000
12659;11141;"Directed";2000
12659;26084;"Directed";2000
12659;13317;"Directed";2000
12659;33125;"Directed";2000
12659;17552;"Directed";2000
12659;9561;"Directed";2000
12659;8383;"Directed";2000
12659;18450;"Directed";2000
12659;22225;"Directed";2000
12659;24010;"Directed";2000
12659;12778;"Directed";2000
12659;20224;"Directed";2000
12659;12191;"Directed";2000
12659;13365;"Directed";2000
12659;36105;"Directed";2000
12659;13668;"Directed";2000
12659;32856;"Directed";2000
12659;15496;"Directed";2000
12659;27270;"Directed";2000
12659;8702;"Directed";2000
12659;4511;"Directed";2000
12659;5492;"Directed";2000
12659;34886;"Directed";2000
12659;24918;"Directed";2000
12659;26420;"Directed";2000
12659;33274;"Directed";2000
12659;12213;"Directed";2000
12659;27587;"Directed";2000
12659;27590;"Directed";2000
12659;7812;"Directed";2000
12659;12535;"Directed";2000
12659;17446;"Directed";2000
12659;33321;"Directed";2000
12659;12090;"Directed";2000
12659;13292;"Directed";2000
12659;32463;"Directed";2000
12659;3451;"Directed";2000
12659;29618;"Directed";2000
12659;18781;"Directed";2000
12659;9607;"Directed";2000
12659;7828;"Directed";2000
12659;24638;"Directed";2000
12659;3772;"Directed";2000
12659;4939;"Directed";2000
12659;26988;"Directed";2000
12659;18727;"Directed";2000
12659;10194;"Directed";2000
12659;29310;"Directed";2000
12659;18507;"Directed";2000
12659;3413;"Directed";2000
12659;8109;"Directed";2000
4375;729;"Directed";2006
4375;17175;"Directed";2006
4375;18662;"Directed";2006
4375;37485;"Directed";2006
4375;15918;"Directed";2006
4375;6136;"Directed";2006
4375;1916;"Directed";2006
4375;11225;"Directed";2006
4375;7359;"Directed";2006
4375;8305;"Directed";2006
4375;1518;"Directed";2006
4375;15628;"Directed";2006
4375;33122;"Directed";2006
4375;8898;"Directed";2006
4375;11740;"Directed";2006
4375;33695;"Directed";2006
4375;15995;"Directed";2006
4375;25304;"Directed";2006
4375;631;"Directed";2006
4375;6518;"Directed";2006
4375;30032;"Directed";2006
4375;4967;"Directed";2006
4375;2584;"Directed";2006
4375;4263;"Directed";2006
4375;740;"Directed";2006
4375;22158;"Directed";2006
4375;37041;"Directed";2006
4375;93;"Directed";2006
4375;7160;"Directed";2006
4375;20934;"Directed";2006
4375;16168;"Directed";2006
4375;33146;"Directed";2006
4375;31506;"Directed";2006
4375;11712;"Directed";2006
4375;19101;"Directed";2006
4375;9218;"Directed";2006
4375;22246;"Directed";2006
4375;28020;"Directed";2006
4375;37281;"Directed";2006
4375;31589;"Directed";2006
4375;8041;"Directed";2006
4375;6684;"Directed";2006
4375;29615;"Directed";2006
4375;9230;"Directed";2006
4375;18248;"Directed";2006
4375;30357;"Directed";2006
4375;19118;"Directed";2006
4375;27302;"Directed";2006
4375;35958;"Directed";2006
4375;6339;"Directed";2006
4375;12326;"Directed";2006
4375;2020;"Directed";2006
4375;18574;"Directed";2006
4375;29778;"Directed";2006
4375;35000;"Directed";2006
4375;32913;"Directed";2006
5504;18161;"Directed";2009
5504;3593;"Directed";2009
5504;24656;"Directed";2009
5504;21151;"Directed";2009
5504;22284;"Directed";2009
5504;24665;"Directed";2009
5504;9;"Directed";2009
5504;30545;"Directed";2009
5504;23555;"Directed";2009
5504;21212;"Directed";2009
5504;20003;"Directed";2009
5504;11677;"Directed";2009
5504;35262;"Directed";2009
5504;29375;"Directed";2009
5504;7022;"Directed";2009
5504;5860;"Directed";2009
5504;32920;"Directed";2009
5504;4877;"Directed";2009
5504;18834;"Directed";2009
5504;32921;"Directed";2009
5504;22330;"Directed";2009
5504;17706;"Directed";2009
5504;22333;"Directed";2009
5504;1637;"Directed";2009
5504;16742;"Directed";2009
5504;28552;"Directed";2009
5504;1210;"Directed";2009
5504;5895;"Directed";2009
5504;11723;"Directed";2009
5504;10552;"Directed";2009
5504;22359;"Directed";2009
5504;11049;"Directed";2009
5504;28722;"Directed";2009
5504;2275;"Directed";2009
5504;6917;"Directed";2009
5504;33141;"Directed";2009
5504;5939;"Directed";2009
5504;12944;"Directed";2009
5504;6113;"Directed";2009
5504;19460;"Directed";2009
5504;29456;"Directed";2009
5504;32060;"Directed";2009
5504;34149;"Directed";2009
5504;20112;"Directed";2009
5504;10079;"Directed";2009
5504;27149;"Directed";2009
5504;4787;"Directed";2009
5504;15380;"Directed";2009
5504;35375;"Directed";2009
5504;17285;"Directed";2009
5504;14166;"Directed";2009
5504;3158;"Directed";2009
5504;26008;"Directed";2009
5504;17754;"Directed";2009
5504;5981;"Directed";2009
5504;22435;"Directed";2009
5504;9881;"Directed";2009
5504;21274;"Directed";2009
5504;20145;"Directed";2009
5504;29497;"Directed";2009
5504;7915;"Directed";2009
5504;7945;"Directed";2009
5504;29188;"Directed";2009
5504;22183;"Directed";2009
5504;30709;"Directed";2009
5504;2024;"Directed";2009
5504;21296;"Directed";2009
5504;5751;"Directed";2009
5504;37312;"Directed";2009
5504;6024;"Directed";2009
5504;3668;"Directed";2009
5504;9517;"Directed";2009
5504;14221;"Directed";2009
5504;30255;"Directed";2009
5504;30731;"Directed";2009
5504;20190;"Directed";2009
5504;28396;"Directed";2009
5504;6038;"Directed";2009
5504;27851;"Directed";2009
5504;6039;"Directed";2009
5504;20035;"Directed";2009
5504;8347;"Directed";2009
5504;15455;"Directed";2009
5504;24722;"Directed";2009
5504;5930;"Directed";2009
5504;34158;"Directed";2009
5504;1364;"Directed";2009
5504;7675;"Directed";2009
5504;36660;"Directed";2009
5504;36678;"Directed";2009
5504;22534;"Directed";2009
5504;7235;"Directed";2009
5504;36747;"Directed";2009
5504;34370;"Directed";2009
5504;28441;"Directed";2009
5504;2578;"Directed";2009
5504;3744;"Directed";2009
5504;33453;"Directed";2009
5504;27283;"Directed";2009
5504;31939;"Directed";2009
5504;7245;"Directed";2009
5504;20254;"Directed";2009
5504;3916;"Directed";2009
5504;13096;"Directed";2009
5504;29620;"Directed";2009
5504;11924;"Directed";2009
5504;31953;"Directed";2009
5504;36883;"Directed";2009
5504;272;"Directed";2009
5504;9607;"Directed";2009
5504;31959;"Directed";2009
5504;4941;"Directed";2009
5504;24083;"Directed";2009
5504;21409;"Directed";2009
5504;15549;"Directed";2009
5504;15854;"Directed";2009
5504;27326;"Directed";2009
5504;22914;"Directed";2009
5504;20288;"Directed";2009
5504;2631;"Directed";2009
5504;6074;"Directed";2009
5504;33207;"Directed";2009
5504;33213;"Directed";2009
5504;25431;"Directed";2009
5504;6156;"Directed";2009
5504;9654;"Directed";2009
5504;29665;"Directed";2009
5504;4300;"Directed";2009
5504;27357;"Directed";2009
5504;29668;"Directed";2009
5504;32505;"Directed";2009
5504;20820;"Directed";2009
5504;33233;"Directed";2009
5504;19116;"Directed";2009
5504;21463;"Directed";2009
5504;36776;"Directed";2009
5504;23244;"Directed";2009
5504;2671;"Directed";2009
5504;1059;"Directed";2009
5504;20332;"Directed";2009
5504;11460;"Directed";2009
5504;27383;"Directed";2009
5504;25069;"Directed";2009
5504;18615;"Directed";2009
5504;3843;"Directed";2009
5504;36798;"Directed";2009
5504;7351;"Directed";2009
5504;33875;"Directed";2009
5504;9228;"Directed";2009
5504;20352;"Directed";2009
5504;28570;"Directed";2009
5504;3879;"Directed";2009
5504;9570;"Directed";2009
5504;27438;"Directed";2009
5504;35743;"Directed";2009
5504;21535;"Directed";2009
5504;919;"Directed";2009
5504;32726;"Directed";2009
5504;28608;"Directed";2009
5504;23730;"Directed";2009
5504;26232;"Directed";2009
5504;14495;"Directed";2009
5504;20241;"Directed";2009
5504;36898;"Directed";2009
5504;9786;"Directed";2009
5504;12087;"Directed";2009
5504;16899;"Directed";2009
5504;16900;"Directed";2009
5504;33363;"Directed";2009
5504;479;"Directed";2009
5504;32143;"Directed";2009
5504;18088;"Directed";2009
5504;33423;"Directed";2009
5504;9810;"Directed";2009
5504;29832;"Directed";2009
5504;3977;"Directed";2009
5504;35828;"Directed";2009
5504;35734;"Directed";2009
5504;17495;"Directed";2009
5504;8659;"Directed";2009
5504;6347;"Directed";2009
5504;5794;"Directed";2009
5504;34573;"Directed";2009
5504;31050;"Directed";2009
5504;20497;"Directed";2009
5504;7498;"Directed";2009
5504;35768;"Directed";2009
5504;16563;"Directed";2009
5504;14362;"Directed";2009
5504;20122;"Directed";2009
5504;2708;"Directed";2009
5504;26742;"Directed";2009
5504;8700;"Directed";2009
5504;27571;"Directed";2009
5504;13377;"Directed";2009
5504;5198;"Directed";2009
5504;15796;"Directed";2009
5504;13382;"Directed";2009
5504;21668;"Directed";2009
5504;28736;"Directed";2009
5504;13395;"Directed";2009
5504;4050;"Directed";2009
5504;4052;"Directed";2009
5504;24056;"Directed";2009
5504;1715;"Directed";2009
5504;20541;"Directed";2009
5504;22869;"Directed";2009
5504;32020;"Directed";2009
5504;574;"Directed";2009
5504;21698;"Directed";2009
5504;2914;"Directed";2009
5504;15297;"Directed";2009
5504;12267;"Directed";2009
5504;27629;"Directed";2009
5504;19382;"Directed";2009
5504;22907;"Directed";2009
5504;4101;"Directed";2009
5504;8766;"Directed";2009
5504;31151;"Directed";2009
5504;26491;"Directed";2009
5504;37046;"Directed";2009
5504;8785;"Directed";2009
5504;17823;"Directed";2009
5504;34662;"Directed";2009
5504;8789;"Directed";2009
5504;32302;"Directed";2009
5504;28810;"Directed";2009
5504;10381;"Directed";2009
5504;15896;"Directed";2009
5504;37017;"Directed";2009
5504;5305;"Directed";2009
5504;36786;"Directed";2009
5504;7621;"Directed";2009
5504;7622;"Directed";2009
5504;21769;"Directed";2009
5504;644;"Directed";2009
5504;37084;"Directed";2009
5504;5316;"Directed";2009
5504;1806;"Directed";2009
5504;679;"Directed";2009
5504;18298;"Directed";2009
5504;15434;"Directed";2009
5504;5342;"Directed";2009
5504;34737;"Directed";2009
5504;11179;"Directed";2009
5504;13538;"Directed";2009
5504;14750;"Directed";2009
5504;10011;"Directed";2009
5504;32381;"Directed";2009
5504;28443;"Directed";2009
5504;33598;"Directed";2009
5504;10021;"Directed";2009
5504;14760;"Directed";2009
5504;12389;"Directed";2009
5504;20944;"Directed";2009
5504;25497;"Directed";2009
5504;22969;"Directed";2009
5504;32489;"Directed";2009
5504;16079;"Directed";2009
5504;34770;"Directed";2009
5504;25442;"Directed";2009
5504;34796;"Directed";2009
5504;3064;"Directed";2009
5504;24249;"Directed";2009
5504;35518;"Directed";2009
5504;11249;"Directed";2009
5504;20002;"Directed";2009
5504;15693;"Directed";2009
5504;767;"Directed";2009
5504;18405;"Directed";2009
5504;6629;"Directed";2009
5504;26659;"Directed";2009
5504;34835;"Directed";2009
5504;32823;"Directed";2009
5504;8952;"Directed";2009
5504;21901;"Directed";2009
5504;20751;"Directed";2009
5504;5448;"Directed";2009
5504;30149;"Directed";2009
5504;26671;"Directed";2009
5504;36045;"Directed";2009
5504;21239;"Directed";2009
5504;37244;"Directed";2009
5504;34860;"Directed";2009
5504;8972;"Directed";2009
5504;37252;"Directed";2009
5504;11309;"Directed";2009
5504;21934;"Directed";2009
5504;1971;"Directed";2009
5504;23156;"Directed";2009
5504;4988;"Directed";2009
5504;32502;"Directed";2009
5504;23160;"Directed";2009
5504;21428;"Directed";2009
5504;36095;"Directed";2009
5504;33716;"Directed";2009
5504;28155;"Directed";2009
5504;19627;"Directed";2009
5504;30375;"Directed";2009
5504;36579;"Directed";2009
5504;33274;"Directed";2009
5504;9010;"Directed";2009
5504;7764;"Directed";2009
5504;7812;"Directed";2009
5504;11345;"Directed";2009
5504;31374;"Directed";2009
5504;23181;"Directed";2009
5504;26311;"Directed";2009
5504;27877;"Directed";2009
5504;21640;"Directed";2009
5504;33744;"Directed";2009
5504;24356;"Directed";2009
5504;21986;"Directed";2009
5504;7278;"Directed";2009
5504;17329;"Directed";2009
5504;36287;"Directed";2009
5504;14705;"Directed";2009
5504;11393;"Directed";2009
5504;27915;"Directed";2009
5504;26230;"Directed";2009
5504;26707;"Directed";2009
5504;7860;"Directed";2009
5504;18530;"Directed";2009
5504;12893;"Directed";2009
5504;34956;"Directed";2009
5504;886;"Directed";2009
5504;36058;"Directed";2009
5504;5581;"Directed";2009
5504;34969;"Directed";2009
5504;3225;"Directed";2009
5504;29018;"Directed";2009
5504;14987;"Directed";2009
5504;18557;"Directed";2009
5504;34982;"Directed";2009
5504;23251;"Directed";2009
5504;25614;"Directed";2009
5504;28717;"Directed";2009
5504;3923;"Directed";2009
5504;20215;"Directed";2009
5504;2104;"Directed";2009
5504;33900;"Directed";2009
5504;31479;"Directed";2009
5504;1038;"Directed";2009
5504;27865;"Directed";2009
5504;36376;"Directed";2009
5504;12075;"Directed";2009
5504;18601;"Directed";2009
5504;17344;"Directed";2009
5504;36228;"Directed";2009
5504;9138;"Directed";2009
5504;8178;"Directed";2009
5504;2128;"Directed";2009
5504;6811;"Directed";2009
5504;20938;"Directed";2009
5504;22885;"Directed";2009
5504;17436;"Directed";2009
5504;2144;"Directed";2009
5504;22110;"Directed";2009
5504;25682;"Directed";2009
5504;7978;"Directed";2009
5504;11510;"Directed";2009
5504;10333;"Directed";2009
5504;9169;"Directed";2009
5504;13858;"Directed";2009
5504;20966;"Directed";2009
5504;20011;"Directed";2009
5504;34823;"Directed";2009
5504;6846;"Directed";2009
5504;30380;"Directed";2009
5504;28059;"Directed";2009
5504;32872;"Directed";2009
5504;3078;"Directed";2009
5504;3348;"Directed";2009
5504;22147;"Directed";2009
5504;22148;"Directed";2009
5504;33725;"Directed";2009
5504;15175;"Directed";2009
5504;22166;"Directed";2009
5504;12810;"Directed";2009
5504;12734;"Directed";2009
5504;16327;"Directed";2009
5504;32765;"Directed";2009
5504;35130;"Directed";2009
5504;6899;"Directed";2009
5504;2235;"Directed";2009
5504;9243;"Directed";2009
5504;19891;"Directed";2009
5504;187;"Directed";2009
5504;8544;"Directed";2009
5504;6913;"Directed";2009
5504;32798;"Directed";2009
5504;10414;"Directed";2009
5504;30468;"Directed";2009
5504;6649;"Directed";2009
5504;33979;"Directed";2009
5504;30180;"Directed";2009
5504;29291;"Directed";2009
5504;19925;"Directed";2009
5504;26980;"Directed";2009
5504;13970;"Directed";2009
5504;36378;"Directed";2009
5504;30241;"Directed";2009
5504;37579;"Directed";2009
5504;11454;"Directed";2009
5504;15197;"Directed";2009
5504;2292;"Directed";2009
5504;31657;"Directed";2009
5504;23790;"Directed";2009
5504;27002;"Directed";2009
5504;30398;"Directed";2009
5504;14008;"Directed";2009
5504;1121;"Directed";2009
5504;18323;"Directed";2009
5504;16422;"Directed";2009
5504;25857;"Directed";2009
5504;9325;"Directed";2009
5504;30528;"Directed";2009
5504;12833;"Directed";2009
5504;28191;"Directed";2009
5504;25860;"Directed";2009
33482;6990;"Directed";1994
33482;25863;"Directed";1994
33482;9334;"Directed";1994
33482;3480;"Directed";1994
33482;15245;"Directed";1994
33482;14038;"Directed";1994
33482;30550;"Directed";1994
33482;30553;"Directed";1994
33482;14525;"Directed";1994
33482;9458;"Directed";1994
33482;4682;"Directed";1994
33482;20013;"Directed";1994
33482;30970;"Directed";1994
33482;35265;"Directed";1994
33482;29377;"Directed";1994
33482;32916;"Directed";1994
33482;18829;"Directed";1994
33482;15272;"Directed";1994
33482;12877;"Directed";1994
33482;15277;"Directed";1994
33482;27067;"Directed";1994
33482;24700;"Directed";1994
33482;2374;"Directed";1994
33482;7562;"Directed";1994
33482;8202;"Directed";1994
33482;23537;"Directed";1994
33482;10528;"Directed";1994
33482;2382;"Directed";1994
33482;4715;"Directed";1994
33482;2387;"Directed";1994
33482;17673;"Directed";1994
33482;36580;"Directed";1994
33482;1207;"Directed";1994
33482;3547;"Directed";1994
33482;10547;"Directed";1994
33482;16498;"Directed";1994
33482;32963;"Directed";1994
33482;28264;"Directed";1994
33482;36502;"Directed";1994
33482;33369;"Directed";1994
33482;17690;"Directed";1994
33482;30625;"Directed";1994
33482;9408;"Directed";1994
33482;34114;"Directed";1994
33482;9412;"Directed";1994
33482;15328;"Directed";1994
33482;20086;"Directed";1994
33482;27118;"Directed";1994
33482;12937;"Directed";1994
33482;23596;"Directed";1994
33482;10852;"Directed";1994
33482;15355;"Directed";1994
33482;35357;"Directed";1994
33482;29457;"Directed";1994
33482;2452;"Directed";1994
33482;35366;"Directed";1994
33482;31811;"Directed";1994
33482;16564;"Directed";1994
33482;4789;"Directed";1994
33482;5970;"Directed";1994
33482;14766;"Directed";1994
33482;22427;"Directed";1994
33482;11862;"Directed";1994
33482;3631;"Directed";1994
33482;20141;"Directed";1994
33482;10646;"Directed";1994
33482;10651;"Directed";1994
33482;21277;"Directed";1994
33482;10657;"Directed";1994
33482;24831;"Directed";1994
33482;31848;"Directed";1994
33482;6006;"Directed";1994
33482;12466;"Directed";1994
33482;3646;"Directed";1994
33482;31853;"Directed";1994
33482;36595;"Directed";1994
33482;18956;"Directed";1994
33482;18958;"Directed";1994
33482;2498;"Directed";1994
33482;30709;"Directed";1994
33482;24848;"Directed";1994
33482;13012;"Directed";1994
33482;719;"Directed";1994
33482;8322;"Directed";1994
33482;28390;"Directed";1994
33482;27028;"Directed";1994
33482;33087;"Directed";1994
33482;13028;"Directed";1994
33482;12864;"Directed";1994
33482;34062;"Directed";1994
33482;30733;"Directed";1994
33482;22331;"Directed";1994
33482;36637;"Directed";1994
33482;33102;"Directed";1994
33482;14247;"Directed";1994
33482;18205;"Directed";1994
33482;9112;"Directed";1994
33482;28294;"Directed";1994
33482;36575;"Directed";1994
33482;4880;"Directed";1994
33482;26080;"Directed";1994
33482;35464;"Directed";1994
33482;36652;"Directed";1994
33482;17832;"Directed";1994
33482;36654;"Directed";1994
33482;7218;"Directed";1994
33482;31911;"Directed";1994
33482;1695;"Directed";1994
33482;16672;"Directed";1994
33482;33134;"Directed";1994
33482;9566;"Directed";1994
33482;3732;"Directed";1994
33482;236;"Directed";1994
33482;36203;"Directed";1994
33482;21376;"Directed";1994
33482;35499;"Directed";1994
33482;15520;"Directed";1994
33482;2588;"Directed";1994
33482;34445;"Directed";1994
33482;28453;"Directed";1994
33482;17341;"Directed";1994
33482;28459;"Directed";1994
33482;2602;"Directed";1994
33482;272;"Directed";1994
33482;16860;"Directed";1994
33482;30809;"Directed";1994
33482;14317;"Directed";1994
33482;28475;"Directed";1994
33482;14329;"Directed";1994
33482;13441;"Directed";1994
33482;11947;"Directed";1994
33482;7275;"Directed";1994
33482;15854;"Directed";1994
33482;7177;"Directed";1994
33482;17908;"Directed";1994
33482;31985;"Directed";1994
33482;31619;"Directed";1994
33482;19074;"Directed";1994
33482;15566;"Directed";1994
33482;7298;"Directed";1994
33482;27343;"Directed";1994
33482;32000;"Directed";1994
33482;27728;"Directed";1994
33482;27347;"Directed";1994
33482;10802;"Directed";1994
33482;1460;"Directed";1994
33482;16749;"Directed";1994
33482;16750;"Directed";1994
33482;26184;"Directed";1994
33482;32013;"Directed";1994
33482;25472;"Directed";1994
33482;9656;"Directed";1994
33482;13160;"Directed";1994
33482;26195;"Directed";1994
33482;26199;"Directed";1994
33482;11990;"Directed";1994
33482;26201;"Directed";1994
33482;23831;"Directed";1994
33482;3832;"Directed";1994
33482;30889;"Directed";1994
33482;30890;"Directed";1994
33482;29688;"Directed";1994
33482;29689;"Directed";1994
33482;4550;"Directed";1994
33482;14399;"Directed";1994
33482;7335;"Directed";1994
33482;35587;"Directed";1994
33482;9106;"Directed";1994
33482;9059;"Directed";1994
33482;26570;"Directed";1994
33482;18592;"Directed";1994
33482;8980;"Directed";1994
33482;32647;"Directed";1994
33482;30901;"Directed";1994
33482;22657;"Directed";1994
33482;25543;"Directed";1994
33482;20998;"Directed";1994
33482;2690;"Directed";1994
33482;9228;"Directed";1994
33482;6887;"Directed";1994
33482;27404;"Directed";1994
33482;9702;"Directed";1994
33482;36808;"Directed";1994
33482;36811;"Directed";1994
33482;16814;"Directed";1994
33482;16391;"Directed";1994
33482;22687;"Directed";1994
33482;10874;"Directed";1994
33482;9300;"Directed";1994
33482;396;"Directed";1994
33482;21133;"Directed";1994
33482;35629;"Directed";1994
33482;12050;"Directed";1994
33482;29737;"Directed";1994
33482;32915;"Directed";1994
33482;22699;"Directed";1994
33482;35283;"Directed";1994
33482;33297;"Directed";1994
33482;1552;"Directed";1994
33482;31251;"Directed";1994
33482;1554;"Directed";1994
33482;18029;"Directed";1994
33482;18030;"Directed";1994
33482;16557;"Directed";1994
33482;18034;"Directed";1994
33482;19181;"Directed";1994
33482;1564;"Directed";1994
33482;16855;"Directed";1994
33482;4874;"Directed";1994
33482;21374;"Directed";1994
33482;13251;"Directed";1994
33482;14482;"Directed";1994
33482;25124;"Directed";1994
33482;25125;"Directed";1994
33482;7428;"Directed";1994
33482;15708;"Directed";1994
33482;360;"Directed";1994
33482;23937;"Directed";1994
33482;36886;"Directed";1994
33482;3944;"Directed";1994
33482;33353;"Directed";1994
33482;30945;"Directed";1994
33482;9793;"Directed";1994
33482;35705;"Directed";1994
33482;29812;"Directed";1994
33482;12131;"Directed";1994
33482;22777;"Directed";1994
33482;10960;"Directed";1994
33482;21623;"Directed";1994
33482;18931;"Directed";1994
33482;26346;"Directed";1994
33482;21639;"Directed";1994
33482;25169;"Directed";1994
33482;31019;"Directed";1994
33482;16916;"Directed";1994
33482;27513;"Directed";1994
33482;35805;"Directed";1994
33482;23981;"Directed";1994
33482;31037;"Directed";1994
33482;28694;"Directed";1994
33482;12161;"Directed";1994
33482;23989;"Directed";1994
33482;3990;"Directed";1994
33482;6072;"Directed";1994
33482;15759;"Directed";1994
33482;26380;"Directed";1994
33482;1659;"Directed";1994
33482;27340;"Directed";1994
33482;21697;"Directed";1994
33482;14563;"Directed";1994
33482;31065;"Directed";1994
33482;29880;"Directed";1994
33482;24342;"Directed";1994
33482;1687;"Directed";1994
33482;16975;"Directed";1994
33482;4023;"Directed";1994
33482;33425;"Directed";1994
33482;20512;"Directed";1994
33482;22842;"Directed";1994
33482;35786;"Directed";1994
33482;31084;"Directed";1994
33482;15010;"Directed";1994
33482;37224;"Directed";1994
33482;21668;"Directed";1994
33482;9870;"Directed";1994
33482;7529;"Directed";1994
33482;35798;"Directed";1994
33482;35800;"Directed";1994
33482;2880;"Directed";1994
33482;15821;"Directed";1994
33482;8729;"Directed";1994
33482;29918;"Directed";1994
33482;5224;"Directed";1994
33482;17004;"Directed";1994
33482;8935;"Directed";1994
33482;36326;"Directed";1994
33482;22182;"Directed";1994
33482;29924;"Directed";1994
33482;1718;"Directed";1994
33482;19356;"Directed";1994
33482;31641;"Directed";1994
33482;4072;"Directed";1994
33482;34619;"Directed";1994
33482;19369;"Directed";1994
33482;5252;"Directed";1994
33482;17033;"Directed";1994
33482;29948;"Directed";1994
33482;32202;"Directed";1994
33482;19382;"Directed";1994
33482;25099;"Directed";1994
33482;37033;"Directed";1994
33482;21718;"Directed";1994
33482;4101;"Directed";1994
33482;25782;"Directed";1994
33482;10603;"Directed";1994
33482;5267;"Directed";1994
33482;34645;"Directed";1994
33482;34651;"Directed";1994
33482;13449;"Directed";1994
33482;8776;"Directed";1994
33482;22913;"Directed";1994
33482;34189;"Directed";1994
33482;35857;"Directed";1994
33482;7589;"Directed";1994
33482;12290;"Directed";1994
33482;17809;"Directed";1994
33482;7597;"Directed";1994
33482;24121;"Directed";1994
33482;27321;"Directed";1994
33482;35882;"Directed";1994
33482;24962;"Directed";1994
33482;37289;"Directed";1994
33482;34679;"Directed";1994
33482;7611;"Directed";1994
33482;1790;"Directed";1994
33482;30000;"Directed";1994
33482;9962;"Directed";1994
33482;639;"Directed";1994
33482;26523;"Directed";1994
33482;13487;"Directed";1994
33482;6483;"Directed";1994
33482;5309;"Directed";1994
33482;18263;"Directed";1994
33482;24135;"Directed";1994
33482;14691;"Directed";1994
33482;7627;"Directed";1994
33482;1800;"Directed";1994
33482;28835;"Directed";1994
33482;7632;"Directed";1994
33482;18279;"Directed";1994
33482;1196;"Directed";1994
33482;26543;"Directed";1994
33482;13508;"Directed";1994
33482;22968;"Directed";1994
33482;13338;"Directed";1994
33482;35921;"Directed";1994
33482;30539;"Directed";1994
33482;32359;"Directed";1994
33482;28868;"Directed";1994
33482;15434;"Directed";1994
33482;26563;"Directed";1994
33482;15895;"Directed";1994
33482;34735;"Directed";1994
33482;11179;"Directed";1994
33482;22998;"Directed";1994
33482;20659;"Directed";1994
33482;25892;"Directed";1994
33482;1855;"Directed";1994
33482;34778;"Directed";1994
33482;17145;"Directed";1994
33482;12389;"Directed";1994
33482;7681;"Directed";1994
33482;28887;"Directed";1994
33482;4849;"Directed";1994
33482;23026;"Directed";1994
33482;13886;"Directed";1994
33482;15978;"Directed";1994
33482;15983;"Directed";1994
33482;25428;"Directed";1994
33482;37319;"Directed";1994
33482;27755;"Directed";1994
33482;19513;"Directed";1994
33482;28236;"Directed";1994
33482;30093;"Directed";1994
33482;33631;"Directed";1994
33482;37410;"Directed";1994
33482;25446;"Directed";1994
33482;30337;"Directed";1994
33482;26628;"Directed";1994
33482;16000;"Directed";1994
33482;6601;"Directed";1994
33482;11241;"Directed";1994
33482;5404;"Directed";1994
33482;31286;"Directed";1994
33482;27781;"Directed";1994
33482;17203;"Directed";1994
33482;19817;"Directed";1994
33482;34814;"Directed";1994
33482;21880;"Directed";1994
33482;20732;"Directed";1994
33482;6967;"Directed";1994
33482;37608;"Directed";1994
33482;32453;"Directed";1994
33482;33659;"Directed";1994
33482;23094;"Directed";1994
33482;14835;"Directed";1994
33482;7752;"Directed";1994
33482;34835;"Directed";1994
33482;28975;"Directed";1994
33482;28977;"Directed";1994
33482;34846;"Directed";1994
33482;19580;"Directed";1994
33482;35359;"Directed";1994
33482;12481;"Directed";1994
33482;17246;"Directed";1994
33482;5455;"Directed";1994
33482;17250;"Directed";1994
33482;19590;"Directed";1994
33482;24301;"Directed";1994
33482;33240;"Directed";1994
33482;34800;"Directed";1994
